account_id,cardholder_id,product_id,open_date,credit_limit
30844,30844,2,Jan 02 2020,"$18,400.00"
30845,30845,2,2024-09-04,"$34,800.00"
30846,30846,4,Apr 15 2022,"$35,700.00"
30847,30847,1,11/21/2023,1500
30848,30848,1,2024-12-26,"$1,500.00"
30849,30849,4,2019-10-16,45500
30850,30850,3,10/22/2018,15300
30851,30851,4,07/01/2021,37900.00
30852,30852,2,2024-02-17,"$5,800.00"
30853,30853,4,Mar 16 2022,"$19,300.00"
30854,30854,2,2019-04-25,18900
30855,30855,4,2024-07-08,14500.00
30856,30856,4,10/29/2018,25000
30857,30857,1,2021-11-27,1500
30858,30858,4,12/10/2019,40200.00
30859,30859,4,2021-07-26,"$28,100.00"
30860,30860,2,2025-09-16,15200.00
30861,30861,1,02/06/2023,"$1,500.00"
30862,30862,1,Apr 29 2024,1500
30863,30863,3,2023-09-14,36800
30864,30864,3,2021-03-18,"$35,700.00"
30865,30865,4,2022-06-26,50000.00
30866,30866,4,2021-12-02,"$23,400.00"
30867,30867,3,07/23/2025,7900.00
30868,30868,4,Dec 28 2019,46300.00
30869,30869,2,08/01/2025,"$43,900.00"
30870,30870,2,2024-09-04,"$18,400.00"
30871,30871,3,05/25/2019,30900
30872,30872,4,03/13/2022,21300
30873,30873,3,Mar 26 2023,"$23,000.00"
30874,30874,2,2018-11-08,"$5,100.00"
30875,30875,3,2024-12-13,"$4,500.00"
30876,30876,2,10/14/2022,5200
30877,30877,3,2020-10-02,"$16,800.00"
30878,30878,2,2021-09-23,"$14,700.00"
30879,30879,4,2019-10-05,50000.00
30880,30880,3,Jul 05 2018,23700.00
30881,30881,3,12/21/2021,"$25,500.00"
30882,30882,3,11/14/2025,14200
30883,30883,4,04/16/2024,50000
30884,30884,3,Jul 11 2023,"$14,600.00"
30885,30885,4,06/17/2019,"$12,900.00"
30886,30886,3,2024-05-01,34700
30887,30887,4,2021-02-24,"$14,700.00"
30888,30888,3,2020-03-31,"$16,200.00"
30889,30889,4,Aug 05 2019,21900.00
30890,30890,4,07/24/2019,28000
30891,30891,4,Aug 17 2022,"$15,200.00"
30892,30892,1,2020-06-05,"$1,500.00"
30893,30893,2,08/24/2018,19900
30894,30894,3,09/22/2021,28900.00
30895,30895,1,2021-12-20,"$1,500.00"
30896,30896,4,Apr 07 2020,"$8,100.00"
30897,30897,4,2021-06-24,11600.00
30898,30898,1,Jan 27 2022,1500
30899,30899,4,2024-11-29,"$10,200.00"
30900,30900,2,10/06/2018,16200
30901,30901,3,2025-06-28,9600.00
30902,30902,3,2024-08-22,50000
30903,30903,4,Nov 29 2024,47000
30904,30904,1,2024-03-17,1500
30905,30905,4,2021-07-25,16600.00
30906,30906,1,2020-01-23,"$1,500.00"
30907,30907,4,02/04/2024,50000
30908,30908,1,07/01/2023,1500.00
30909,30909,2,2020-01-05,24100
30910,30910,4,2022-08-22,50000.00
30911,30911,2,10/20/2020,"$6,600.00"
30912,30912,3,2024-05-03,15200
30913,30913,2,02/19/2023,11900.00
30914,30914,2,2019-11-30,11500
30915,30915,4,02/28/2025,"$41,500.00"
30916,30916,1,Feb 19 2023,"$1,500.00"
30917,30917,4,12/11/2023,"$43,600.00"
30918,30918,4,03/30/2025,28400
30919,30919,3,Jan 19 2022,30100
30920,30920,3,2023-07-16,"$26,100.00"
30921,30921,3,2020-03-10,11500
30922,30922,4,08/27/2020,25400
30923,30923,3,Jun 10 2025,14100
30924,30924,3,2024-02-16,12600
30925,30925,3,2021-07-23,14500
30926,30926,4,2024-08-29,50000
30927,30927,3,Apr 06 2023,"$17,200.00"
30928,30928,3,01/30/2019,"$16,200.00"
30929,30929,4,11/28/2023,17500.00
30930,30930,4,2020-11-05,50000.00
30931,30931,2,2023-05-22,8600.00
30932,30932,2,Mar 10 2022,11800
30933,30933,4,Jul 15 2023,48600.00
30934,30934,4,2020-02-04,30700
30935,30935,1,2021-01-27,1500
30936,30936,2,Aug 08 2019,"$13,400.00"
30937,30937,4,Apr 03 2024,32500
30938,30938,2,01/14/2025,10100
30939,30939,3,Jul 11 2024,34800
30940,30940,3,07/22/2021,"$29,300.00"
30941,30941,1,09/12/2018,"$1,500.00"
30942,30942,2,02/03/2023,5400.00
30943,30943,2,2020-09-09,"$17,600.00"
30944,30944,3,2021-03-10,28700.00
30945,30945,3,2020-11-06,"$16,900.00"
30946,30946,4,2019-09-28,25600.00
30947,30947,3,2021-10-09,47600
30948,30948,3,Nov 20 2018,"$5,800.00"
30949,30949,4,01/05/2021,27000.00
30950,30950,4,2021-03-23,"$34,300.00"
30951,30951,4,08/21/2020,18900
30952,30952,4,10/25/2023,39200
30953,30953,3,2024-05-29,14000
30954,30954,2,Jan 30 2025,11400
30955,30955,3,2023-03-04,50000
30956,30956,4,2023-05-08,27300
30957,30957,3,2025-07-14,"$11,700.00"
30958,30958,2,2025-01-18,"$25,000.00"
30959,30959,2,2018-11-03,12100
30960,30960,3,2019-06-04,36300
30961,30961,3,May 31 2021,8200
30962,30962,1,05/11/2021,1500
30963,30963,1,2025-11-28,1500.00
30964,30964,4,2025-02-05,43800
30965,30965,3,08/12/2021,28100.00
30966,30966,4,06/30/2019,50000
30967,30967,4,05/29/2020,23500.00
30968,30968,3,2023-10-31,21800
30969,30969,4,07/07/2020,"$26,700.00"
30970,30970,4,10/26/2023,14400
30971,30971,2,Feb 20 2020,13900.00
30972,30972,3,2021-10-20,29800
30973,30973,3,May 10 2022,38700
30974,30974,3,2021-04-20,9100
30975,30975,2,2025-09-26,14000
30976,30976,3,05/12/2020,"$18,200.00"
30977,30977,2,2020-02-29,"$23,100.00"
30978,30978,3,12/03/2024,"$27,600.00"
30979,30979,4,2025-05-29,24700.00
30980,30980,4,2021-04-18,13900.00
30981,30981,2,Nov 13 2025,"$14,000.00"
30982,30982,4,12/17/2024,"$50,000.00"
30983,30983,2,2021-07-11,22600.00
30984,30984,4,05/07/2024,40100
30985,30985,2,Sep 05 2023,26000
30986,30986,2,01/12/2019,29400
30987,30987,4,2018-08-24,36900
30988,30988,4,2022-02-02,"$43,500.00"
30989,30989,3,2020-07-23,24100
30990,30990,3,2023-10-05,9800
30991,30991,4,2025-07-21,"$50,000.00"
30992,30992,2,11/11/2019,10500.00
30993,30993,2,10/29/2021,25700.00
30994,30994,1,05/04/2019,1500.00
30995,30995,2,07/20/2023,13900
30996,30996,2,06/23/2020,12500
30997,30997,3,Aug 15 2020,"$13,100.00"
30998,30998,4,2025-11-22,10000
30999,30999,2,2020-12-15,41200.00
31000,31000,4,2023-05-05,"$41,600.00"
31001,31001,4,2021-01-26,29000
31002,31002,3,Nov 28 2021,18300
31003,31003,4,01/14/2024,45800
31004,31004,2,2025-08-02,14500
31005,31005,1,2018-11-12,"$1,500.00"
31006,31006,3,12/23/2022,7400.00
31007,31007,4,2019-02-03,27100
31008,31008,1,May 26 2024,1500
31009,31009,4,04/16/2019,"$20,500.00"
31010,31010,2,07/25/2024,24200
31011,31011,4,2021-10-22,50000.00
31012,31012,4,10/23/2021,32300
31013,31013,4,2020-03-17,18600
31014,31014,4,2023-05-01,"$11,700.00"
31015,31015,3,Oct 19 2025,10700
31016,31016,4,2024-05-31,"$14,000.00"
31017,31017,2,2021-04-24,21300
31018,31018,3,Jun 14 2023,"$9,000.00"
31019,31019,4,2025-09-21,50000
31020,31020,4,2023-12-10,36800
31021,31021,4,2020-08-19,"$50,000.00"
31022,31022,2,Aug 19 2018,7800
31023,31023,4,Aug 01 2023,"$26,700.00"
31024,31024,4,Jun 13 2020,25300
31025,31025,1,03/31/2022,"$1,500.00"
31026,31026,3,Feb 09 2021,13700.00
31027,31027,2,12/03/2019,17600.00
31028,31028,3,2024-06-25,13500.00
31029,31029,4,2024-07-12,"$50,000.00"
31030,31030,1,08/17/2023,"$1,500.00"
31031,31031,2,2021-03-26,9000
31032,31032,2,Jul 09 2025,10500.00
31033,31033,3,07/29/2018,"$26,300.00"
31034,31034,4,2022-02-10,"$18,700.00"
31035,31035,2,2023-04-30,12900.00
31036,31036,4,12/17/2022,8500
31037,31037,3,2024-10-26,33900
31038,31038,4,Nov 28 2021,27600.00
31039,31039,4,2020-09-16,50000
31040,31040,4,04/30/2021,37300.00
31041,31041,3,2019-04-17,12500.00
31042,31042,3,08/29/2018,"$26,700.00"
31043,31043,3,Sep 06 2018,18700
31044,31044,3,Oct 18 2023,35700.00
31045,31045,3,07/21/2022,"$37,800.00"
31046,31046,4,07/14/2018,50000
31047,31047,2,2021-04-28,"$10,600.00"
31048,31048,3,2023-09-01,"$37,500.00"
31049,31049,3,12/07/2021,14100
31050,31050,3,2019-07-28,"$40,400.00"
31051,31051,4,2021-06-11,21700
31052,31052,3,2025-10-23,19800
31053,31053,2,2019-04-28,6400
31054,31054,3,Jul 04 2022,18700
31055,31055,2,01/25/2022,22300
31056,31056,4,01/03/2019,"$6,500.00"
31057,31057,3,Nov 08 2024,"$15,000.00"
31058,31058,3,2019-02-13,"$37,700.00"
31059,31059,2,2020-10-07,13900.00
31060,31060,2,Jan 04 2021,"$23,300.00"
31061,31061,3,2025-02-08,49800
31062,31062,4,02/21/2024,"$33,800.00"
31063,31063,2,Jul 24 2023,24300.00
31064,31064,1,2024-08-17,1500
31065,31065,3,2021-09-13,21800
31066,31066,2,2021-07-05,4300.00
31067,31067,3,11/06/2024,"$9,200.00"
31068,31068,3,10/13/2022,"$15,900.00"
31069,31069,4,10/03/2018,27400.00
31070,31070,4,2025-02-22,20200
31071,31071,3,2022-06-20,8400
31072,31072,4,2023-01-02,"$50,000.00"
31073,31073,4,2019-01-20,18900
31074,31074,4,2021-06-14,"$50,000.00"
31075,31075,4,08/02/2024,13500
31076,31076,1,2024-12-18,"$1,500.00"
31077,31077,3,2018-09-29,27900.00
31078,31078,4,2019-04-08,"$21,900.00"
31079,31079,3,2023-10-22,"$37,800.00"
31080,31080,2,2018-10-20,"$33,600.00"
31081,31081,3,11/16/2020,"$39,000.00"
31082,31082,2,07/03/2023,"$13,100.00"
31083,31083,3,Jun 08 2021,14500
31084,31084,3,06/12/2024,27500.00
31085,31085,2,2023-11-08,"$17,700.00"
31086,31086,4,03/27/2022,"$19,100.00"
31087,31087,2,2023-02-07,"$23,100.00"
31088,31088,4,2023-02-28,50000
31089,31089,3,10/13/2021,27500
31090,31090,4,2018-08-16,10800.00
31091,31091,4,05/11/2022,"$38,100.00"
31092,31092,3,Jul 25 2019,"$10,300.00"
31093,31093,4,2023-05-01,46000
31094,31094,4,12/17/2018,"$50,000.00"
31095,31095,3,2022-08-29,50000.00
31096,31096,3,Jun 12 2019,"$23,300.00"
31097,31097,3,2020-04-08,21400.00
31098,31098,4,Oct 06 2023,30200.00
31099,31099,4,2020-02-13,38600
31100,31100,3,2025-06-11,"$28,000.00"
31101,31101,3,2019-12-31,"$13,500.00"
31102,31102,3,2021-06-12,12700.00
31103,31103,4,2019-05-04,"$29,900.00"
31104,31104,4,2024-11-07,"$38,700.00"
31105,31105,3,Dec 31 2018,22900
31106,31106,3,Mar 15 2023,47000.00
31107,31107,4,2019-08-19,"$23,600.00"
31108,31108,2,2019-12-14,13500.00
31109,31109,4,May 08 2022,16600
31110,31110,4,May 31 2024,50000.00
31111,31111,4,12/29/2021,28100.00
31112,31112,4,07/19/2020,32700.00
31113,31113,4,2018-12-10,18900.00
31114,31114,2,2019-05-16,12900.00
31115,31115,2,2024-02-29,22300.00
31116,31116,3,2020-02-01,26400
31117,31117,3,08/19/2018,"$14,100.00"
31118,31118,2,Nov 18 2022,"$13,800.00"
31119,31119,2,2022-07-26,"$10,900.00"
31120,31120,3,May 03 2025,31700
31121,31121,1,2024-02-17,1500
31122,31122,2,Dec 08 2023,26300
31123,31123,4,09/17/2023,26500
31124,31124,4,04/15/2025,"$50,000.00"
31125,31125,1,2018-06-16,1500
31126,31126,1,08/20/2019,1500
31127,31127,4,Dec 09 2019,8000
31128,31128,4,2019-05-11,"$39,600.00"
31129,31129,2,06/03/2022,"$17,800.00"
31130,31130,3,2019-03-03,18100
31131,31131,4,2023-05-10,46500.00
31132,31132,4,2021-11-28,"$19,700.00"
31133,31133,4,2025-07-21,50000
31134,31134,3,Jan 07 2020,15100.00
31135,31135,2,2021-07-12,"$10,200.00"
31136,31136,3,2020-12-20,14200.00
31137,31137,2,08/15/2019,32900
31138,31138,2,Oct 21 2018,50000.00
31139,31139,2,2020-08-17,39400
31140,31140,3,Jun 04 2018,19500
31141,31141,4,2021-05-13,"$40,100.00"
31142,31142,4,Aug 08 2025,"$11,400.00"
31143,31143,2,2018-08-12,"$50,000.00"
31144,31144,4,02/06/2023,35400
31145,31145,4,06/21/2021,50000.00
31146,31146,2,2024-09-07,"$9,400.00"
31147,31147,4,01/11/2025,31400
31148,31148,4,08/27/2018,31900
31149,31149,2,2019-05-08,25700
31150,31150,3,2018-09-14,20400
31151,31151,3,Jan 14 2023,"$27,000.00"
31152,31152,3,12/11/2024,20000
31153,31153,4,02/18/2020,35800
31154,31154,3,Oct 15 2019,"$16,600.00"
31155,31155,3,07/12/2020,"$12,400.00"
31156,31156,4,2018-08-02,41600.00
31157,31157,2,2025-04-12,"$17,500.00"
31158,31158,4,2024-04-27,43500
31159,31159,2,03/30/2021,"$19,500.00"
31160,31160,2,2024-01-20,22300.00
31161,31161,3,2021-03-05,49500
31162,31162,3,2024-12-26,22800
31163,31163,4,Aug 07 2023,"$36,700.00"
31164,31164,4,10/29/2021,34700
31165,31165,4,11/20/2024,40800
31166,31166,2,2020-05-15,13200.00
31167,31167,3,09/20/2020,31400
31168,31168,4,2025-03-06,45400.00
31169,31169,3,2023-03-18,13600
31170,31170,3,07/07/2018,28600.00
31171,31171,2,2020-12-06,"$15,500.00"
31172,31172,3,Feb 13 2021,"$16,300.00"
31173,31173,2,Sep 30 2023,19000.00
31174,31174,2,10/22/2023,7500
31175,31175,4,2020-09-18,"$50,000.00"
31176,31176,3,05/26/2019,"$17,700.00"
31177,31177,3,07/06/2018,"$19,600.00"
31178,31178,2,06/26/2021,18000
31179,31179,4,04/17/2022,25600
31180,31180,3,2025-11-27,"$21,600.00"
31181,31181,1,Dec 11 2022,1500.00
31182,31182,1,2021-07-21,"$1,500.00"
31183,31183,2,2021-09-30,12200.00
31184,31184,3,2024-07-24,"$29,600.00"
31185,31185,4,10/28/2018,"$41,700.00"
31186,31186,4,12/18/2018,9300
31187,31187,3,2022-03-21,42500
31188,31188,3,05/27/2021,12100.00
31189,31189,2,09/12/2023,"$14,000.00"
31190,31190,2,02/14/2021,8800.00
31191,31191,1,2019-01-10,"$1,500.00"
31192,31192,3,2021-12-11,7900
31193,31193,3,01/06/2019,34100
31194,31194,4,2024-06-04,12100
31195,31195,2,04/20/2019,6000
31196,31196,2,02/28/2019,8000.00
31197,31197,3,Aug 14 2021,7600.00
31198,31198,2,2024-06-21,"$23,100.00"
31199,31199,2,2018-09-06,"$12,700.00"
31200,31200,3,2025-08-15,"$36,000.00"
31201,31201,4,2023-09-01,"$50,000.00"
31202,31202,4,Jan 13 2025,"$35,900.00"
31203,31203,4,Aug 20 2019,37600.00
31204,31204,3,2024-09-01,"$8,700.00"
31205,31205,3,2022-06-07,"$18,800.00"
31206,31206,3,07/18/2024,16400
31207,31207,4,2020-03-03,"$44,800.00"
31208,31208,2,Jun 16 2025,"$35,800.00"
31209,31209,3,02/05/2024,37300.00
31210,31210,4,2022-10-26,40000
31211,31211,4,Mar 23 2023,32300.00
31212,31212,2,10/24/2020,"$8,500.00"
31213,31213,4,2022-09-24,36500.00
31214,31214,3,12/26/2020,19300.00
31215,31215,4,2019-12-13,32200
31216,31216,3,2022-08-13,18600
31217,31217,3,2025-10-06,"$9,100.00"
31218,31218,1,2024-02-28,"$1,500.00"
31219,31219,2,Dec 19 2021,31100.00
31220,31220,4,02/12/2020,49500
31221,31221,3,2025-10-15,23100.00
31222,31222,4,2022-07-14,18500.00
31223,31223,2,01/15/2020,9200
31224,31224,2,2021-11-22,13700
31225,31225,2,03/07/2022,"$6,600.00"
31226,31226,2,Nov 06 2025,27100
31227,31227,4,03/19/2022,"$37,000.00"
31228,31228,1,2025-07-19,1500
31229,31229,2,2024-01-28,16900
31230,31230,4,05/15/2020,23700
31231,31231,4,06/17/2019,"$11,200.00"
31232,31232,4,Jul 18 2022,"$19,700.00"
31233,31233,4,2019-04-15,"$20,600.00"
31234,31234,3,2018-12-10,"$17,700.00"
31235,31235,4,Apr 10 2020,"$25,000.00"
31236,31236,4,07/24/2022,"$15,700.00"
31237,31237,3,12/22/2022,"$4,500.00"
31238,31238,1,Dec 08 2018,1500
31239,31239,2,2021-02-23,18600.00
31240,31240,2,Jul 24 2025,"$30,800.00"
31241,31241,1,2024-09-11,1500
31242,31242,4,Jun 26 2019,31200
31243,31243,3,2019-03-12,"$20,300.00"
31244,31244,3,Feb 16 2024,"$13,100.00"
31245,31245,4,01/13/2024,50000
31246,31246,2,2020-05-24,"$15,500.00"
31247,31247,2,2025-08-17,5700.00
31248,31248,2,2021-12-01,17700
31249,31249,3,2023-05-01,10600
31250,31250,4,11/15/2023,"$12,300.00"
31251,31251,4,2025-08-14,"$45,500.00"
31252,31252,4,2018-06-22,"$26,000.00"
31253,31253,4,Nov 09 2019,9900
31254,31254,4,11/22/2024,19400
31255,31255,2,10/21/2019,"$14,500.00"
31256,31256,2,2025-07-23,28500
31257,31257,2,Jun 01 2022,40800
31258,31258,1,May 17 2024,"$1,500.00"
31259,31259,2,Nov 21 2022,6400.00
31260,31260,2,2020-11-12,9200
31261,31261,1,Sep 25 2024,1500.00
31262,31262,4,2018-10-12,32300.00
31263,31263,1,2020-04-25,"$1,500.00"
31264,31264,3,2021-10-01,"$6,700.00"
31265,31265,3,Nov 09 2020,25500.00
31266,31266,4,Apr 11 2025,32900.00
31267,31267,4,Feb 06 2023,15800
31268,31268,1,02/18/2019,"$1,500.00"
31269,31269,4,10/02/2019,14400
31270,31270,4,2020-02-09,"$18,400.00"
31271,31271,4,2020-11-03,50000.00
31272,31272,3,04/22/2022,"$42,000.00"
31273,31273,4,Jan 23 2024,"$37,900.00"
31274,31274,4,12/15/2023,23300.00
31275,31275,2,2022-06-02,"$16,100.00"
31276,31276,4,2018-06-16,"$29,200.00"
31277,31277,1,07/22/2021,1500
31278,31278,3,Jan 13 2022,50000
31279,31279,4,Dec 07 2021,31400
31280,31280,4,2020-05-25,22600.00
31281,31281,4,2022-02-07,12900
31282,31282,2,2022-02-23,21900
31283,31283,4,10/26/2025,"$50,000.00"
31284,31284,3,2024-08-25,10800
31285,31285,3,2019-09-11,"$50,000.00"
31286,31286,3,08/29/2021,21000
31287,31287,2,2018-06-07,25300
31288,31288,2,2022-02-13,14000.00
31289,31289,2,01/25/2024,"$12,700.00"
31290,31290,3,2023-07-07,43200
31291,31291,4,02/04/2023,"$16,000.00"
31292,31292,4,Apr 21 2020,19400
31293,31293,4,Mar 17 2020,19000.00
31294,31294,2,Mar 10 2021,26000.00
31295,31295,2,Nov 29 2022,"$3,500.00"
31296,31296,1,2023-08-25,1500
31297,31297,3,2024-02-05,"$6,600.00"
31298,31298,3,2020-05-12,14700
31299,31299,2,2023-08-27,43700.00
31300,31300,2,Nov 02 2022,"$6,500.00"
31301,31301,4,08/20/2025,21900
31302,31302,2,2020-02-27,15800.00
31303,31303,3,2020-05-08,30800
31304,31304,1,07/15/2024,1500.00
31305,31305,4,Oct 24 2018,34700
31306,31306,3,2020-03-25,50000
31307,31307,3,2024-10-26,23400.00
31308,31308,4,2022-12-30,30200
31309,31309,4,May 24 2019,17300
31310,31310,2,2019-11-08,13700
31311,31311,4,06/15/2021,19300
31312,31312,3,12/20/2018,8500.00
31313,31313,2,04/14/2020,"$8,300.00"
31314,31314,4,2022-01-07,6800
31315,31315,4,06/29/2021,"$38,600.00"
31316,31316,2,07/30/2025,15200
31317,31317,4,2023-10-08,18400
31318,31318,3,2022-01-03,23300
31319,31319,4,07/05/2021,33400
31320,31320,4,May 08 2021,"$50,000.00"
31321,31321,4,2022-03-18,"$24,500.00"
31322,31322,3,2023-06-18,"$9,400.00"
31323,31323,4,Feb 01 2023,"$48,300.00"
31324,31324,3,01/18/2019,32500
31325,31325,3,02/05/2025,10600
31326,31326,3,2021-06-06,20900
31327,31327,4,2022-03-23,"$50,000.00"
31328,31328,2,Sep 25 2022,"$14,300.00"
31329,31329,4,2019-09-02,"$17,900.00"
31330,31330,3,2021-01-01,9500
31331,31331,3,2020-10-22,"$16,400.00"
31332,31332,3,Mar 26 2021,"$15,300.00"
31333,31333,4,Oct 09 2018,31100.00
31334,31334,3,Mar 08 2020,"$14,800.00"
31335,31335,4,2025-08-26,"$34,900.00"
31336,31336,3,2021-05-05,"$26,000.00"
31337,31337,4,2025-08-25,"$50,000.00"
31338,31338,3,2023-09-10,15100
31339,31339,4,2020-07-21,40400.00
31340,31340,3,Dec 17 2023,41300
31341,31341,3,08/07/2021,"$21,000.00"
31342,31342,4,2019-08-23,50000
31343,31343,2,Jun 29 2021,"$30,900.00"
31344,31344,4,2019-06-10,"$8,800.00"
31345,31345,4,2020-10-29,"$28,700.00"
31346,31346,4,2019-10-11,31500.00
31347,31347,4,2025-08-18,26300.00
31348,31348,4,01/03/2021,"$14,800.00"
31349,31349,2,2024-10-02,"$6,800.00"
31350,31350,3,2021-05-13,21100
31351,31351,3,01/28/2023,"$30,100.00"
31352,31352,4,2018-07-07,28300.00
31353,31353,3,2024-12-17,"$22,300.00"
31354,31354,1,07/27/2022,1500
31355,31355,2,08/31/2020,"$13,700.00"
31356,31356,3,09/16/2020,20000
31357,31357,3,08/01/2023,36300
31358,31358,2,2023-05-20,"$38,100.00"
31359,31359,4,Nov 20 2021,50000.00
31360,31360,2,2018-08-16,"$4,600.00"
31361,31361,4,May 06 2025,"$36,100.00"
31362,31362,3,Apr 03 2023,"$8,800.00"
31363,31363,4,2020-03-16,24200
31364,31364,4,2019-06-28,"$32,000.00"
31365,31365,3,2019-09-22,10700.00
31366,31366,2,Oct 29 2024,5400
31367,31367,2,2024-07-21,13600.00
31368,31368,4,Sep 19 2020,16100.00
31369,31369,4,2019-02-02,22800
31370,31370,2,2024-04-05,18000
31371,31371,2,08/15/2021,"$20,300.00"
31372,31372,4,07/02/2023,26000
31373,31373,3,04/26/2022,37100.00
31374,31374,3,04/13/2025,"$29,500.00"
31375,31375,3,01/24/2024,"$25,400.00"
31376,31376,4,2024-04-06,"$28,400.00"
31377,31377,2,05/17/2020,"$35,000.00"
31378,31378,2,Jun 08 2022,"$39,500.00"
31379,31379,4,Aug 07 2024,"$46,800.00"
31380,31380,3,2020-12-13,"$50,000.00"
31381,31381,4,2025-04-10,"$23,400.00"
31382,31382,2,11/27/2018,"$8,600.00"
31383,31383,4,2024-05-16,43400
31384,31384,2,05/30/2025,5200.00
31385,31385,4,2018-09-13,"$50,000.00"
31386,31386,3,2020-07-23,"$11,000.00"
31387,31387,3,06/09/2018,7600
31388,31388,2,2022-07-11,"$25,000.00"
31389,31389,3,Jun 24 2023,7200
31390,31390,2,2020-02-04,13200.00
31391,31391,1,2023-02-21,"$1,500.00"
31392,31392,4,Jul 13 2020,45000
31393,31393,3,2021-01-29,"$21,700.00"
31394,31394,4,Aug 06 2023,18500
31395,31395,4,03/15/2020,32500
31396,31396,1,May 31 2025,1500
31397,31397,4,2021-12-25,10200.00
31398,31398,3,01/08/2023,"$38,100.00"
31399,31399,2,05/11/2023,7600.00
31400,31400,3,10/04/2025,"$14,000.00"
31401,31401,3,2022-08-06,"$46,900.00"
31402,31402,4,2023-09-13,"$45,500.00"
31403,31403,2,2024-09-07,"$7,300.00"
31404,31404,4,05/25/2019,24400
31405,31405,2,2023-12-08,"$14,200.00"
31406,31406,4,Jul 14 2023,"$30,800.00"
31407,31407,3,2024-08-01,41700.00
31408,31408,4,Apr 08 2021,"$50,000.00"
31409,31409,3,03/02/2024,18700.00
31410,31410,2,05/15/2019,"$8,800.00"
31411,31411,4,2022-07-04,16700.00
31412,31412,1,2025-01-23,"$1,500.00"
31413,31413,4,2020-06-25,"$33,700.00"
31414,31414,2,2025-07-08,"$9,900.00"
31415,31415,1,Apr 12 2019,1500
31416,31416,3,11/11/2021,"$10,900.00"
31417,31417,3,02/18/2023,21000
31418,31418,4,01/24/2024,49600
31419,31419,4,2022-10-31,"$26,300.00"
31420,31420,2,06/18/2018,14800
31421,31421,3,2024-05-09,"$35,300.00"
31422,31422,4,06/10/2019,"$36,200.00"
31423,31423,3,Oct 13 2020,16600
31424,31424,3,2019-04-27,"$9,100.00"
31425,31425,2,Jan 02 2021,17700
31426,31426,2,2019-06-16,19100
31427,31427,1,06/22/2022,"$1,500.00"
31428,31428,4,2023-12-13,19200
31429,31429,3,2023-07-25,29600
31430,31430,4,2025-03-23,31900.00
31431,31431,3,Aug 16 2019,14700.00
31432,31432,3,2021-08-19,22700
31433,31433,3,Jan 13 2023,19000
31434,31434,1,Nov 03 2023,1500
31435,31435,2,May 09 2025,14700
31436,31436,1,2021-04-22,"$1,500.00"
31437,31437,3,Jun 04 2022,"$19,000.00"
31438,31438,4,2025-09-07,17600
31439,31439,3,Mar 21 2024,9700.00
31440,31440,4,2019-03-23,19600.00
31441,31441,4,07/29/2025,"$17,500.00"
31442,31442,3,07/31/2024,"$11,300.00"
31443,31443,4,2025-08-13,"$46,600.00"
31444,31444,2,08/02/2020,18800.00
31445,31445,2,01/27/2022,"$11,300.00"
31446,31446,3,2019-02-01,29300
31447,31447,3,2018-06-18,50000
31448,31448,2,12/16/2019,17800
31449,31449,4,2020-10-04,"$28,600.00"
31450,31450,3,03/02/2020,"$50,000.00"
31451,31451,3,2024-08-28,"$14,500.00"
31452,31452,4,2019-06-09,"$36,300.00"
31453,31453,3,2018-11-30,31000
31454,31454,3,Apr 22 2022,"$13,500.00"
31455,31455,2,2025-03-06,"$20,300.00"
31456,31456,1,2020-09-18,1500.00
31457,31457,1,01/03/2022,1500.00
31458,31458,1,2024-09-07,"$1,500.00"
31459,31459,2,2022-07-21,"$21,900.00"
31460,31460,3,07/21/2021,29600
31461,31461,3,2025-03-23,27600
31462,31462,4,2023-07-01,"$42,200.00"
31463,31463,3,2024-07-15,11600.00
31464,31464,3,2024-12-08,38000
31465,31465,4,04/25/2025,"$48,700.00"
31466,31466,2,2018-12-09,5700
31467,31467,3,11/19/2018,25200.00
31468,31468,4,09/18/2024,"$19,400.00"
31469,31469,3,2021-03-06,"$16,000.00"
31470,31470,2,2023-01-05,"$4,800.00"
31471,31471,4,2024-05-13,21600.00
31472,31472,4,2025-06-24,27200
31473,31473,1,2018-10-28,"$1,500.00"
31474,31474,2,06/07/2020,11300
31475,31475,4,2023-04-06,25000
31476,31476,3,2025-10-11,29400.00
31477,31477,2,12/06/2018,31900
31478,31478,4,2025-07-30,28600
31479,31479,2,08/01/2024,11400.00
31480,31480,4,01/04/2024,"$30,300.00"
31481,31481,4,Jul 13 2019,29500.00
31482,31482,4,2019-06-05,"$35,800.00"
31483,31483,4,Jun 04 2018,"$50,000.00"
31484,31484,2,Jan 06 2020,"$17,400.00"
31485,31485,4,2019-05-15,42200.00
31486,31486,3,07/13/2020,17100.00
31487,31487,3,2022-10-31,"$12,700.00"
31488,31488,3,10/30/2019,"$21,300.00"
31489,31489,4,2023-01-30,"$36,100.00"
31490,31490,4,Feb 11 2023,25900.00
31491,31491,3,2023-09-20,24000
